title,features,description,price,average_rating,rating_number,itemId,all_reviews_text,metadata_text_count,has_review_text
"Cold Stone Creamery Gift Cards, Multipack of 3","['Contains 3 Plastic Gift Cards for $10 each', 'Accepted at nearly 1,000 US Cold Stone Creamery Locations', 'No returns and no refunds on gift cards.']","[""Cold Stone Creamery offers the best in smooth and creamy ice cream, customized for every ice cream lover. The secret recipe for smooth and creamy ice cream is handcrafted fresh daily in each store, and then customized by combining a variety of mix-ins on a frozen granite stone. Cold Stone Creamery operates nearly 1,400 locations so you'll find plenty of places to use your gift card. Makes a great gift all year round for friends, family, coworkers, and even as a reward for yourself.""]",30.0,4.9,1013,325,"great gift [SEP] Awesome. [SEP] Good quick gifts. [SEP] Hard to fault a gift card! [SEP] Great excuse to go into Nashville and use these!!! [SEP] Love it [SEP] who doesnt like ice cream? [SEP] A geat gift fo the grandsons. [SEP] Bought this for my daughter's family for Christmas because they just couldn't get enough of this icecream. Loved it. [SEP] Hmm not sure how to comment for gift cards, except to say that I love being able to order online, it ships securely and easy to me, and I don't have to wait in line at a store.",3,True
Amazon.com Gift Card with Happy Socks (One-Size) - Limited Edition,"['Gift Card is affixed inside a gift box with a pair of Happy Socks (one-size: US Mens 10-13)', 'Gift amount may not be printed on Gift Cards', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Quantity limited to one per customer', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier']",[],,4.6,229,77,"Good gift [SEP] I like the idea of getting socks with a gift card purchase. Maybe if they gave options for socks sizes I'd be a bit happier. They're huge socks that won't fit anyone in our household. [SEP] size doesn't fit [SEP] The socks came with a hole in them. I didn't bother returning it because I had already used the gift card. [SEP] Loved them. [SEP] The recipient was pleased with the Happy Socks that matched the gift box they came in along with the gift card.  The quality of the socks is average in quality but a nice bonus considering there was no additional cost to get the gift card with the socks.  I would definitely make this purchase again. [SEP] This is a gift card purchase and with FREE socks.  If you don't like the socks, there are a zillion other gift card options!  Complaining about the socks will just result in Amazon eliminating them in the future, and we won't get any free product.  I'm sure that is one of the reasons why the Gund Bear promotion ended, there were a few complainers.  People, this stuff is FREE! [SEP] I wanted to try the socks, so I ordered the promo that included the pair. They are fun, fit well and look like they will last a long time. As for the Gift card, everything in my life comes from Amazon, so what is not to love? [SEP] free socks [SEP] Free socks. Free bear please.",3,True
Amazon.com Gift Card in Gold Hearts Box,"['Gift Card is affixed inside a gift box', 'Gift amount may not be printed on Gift Cards', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier']","[""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""]",25.0,4.9,6929,70,"It's so sweet to be able to give an Amazon gift card in a cute little box like this. I think it feels nicer than handing someone a envelope. And this way, the recipient has something to open..... Everyone likes opening a surprise. And what could be better than finding an Amazon gift card inside, lol! This truly is the perfect gift!!! [SEP] Was a gift and easy to use. [SEP] I bought this as an Anniversary gift, the recipients loved it.<br /><br />I highly recommend. [SEP] These Amazon gift cards are highly and warmly accepted here. Go for the Gold [SEP] would definitely buy again. It was perfect. [SEP] Very nice, very handy! [SEP] Cute box! [SEP] No complaints [SEP] Got as a gift for my Mom, seemed well-made. Arrived fast, super cute box &lt;3 [SEP] Nothing is better than an Amazon gift card as a gift or for yourself",3,True
Ruby Tuesday Gift Card,"[""They'll smile when they get it. They'll smile even more when they use it."", 'Give that special someone the gift of simple fresh American dining.', 'Ruby Tuesday is driven by uncompromising freshness and quality, gracious hospitality and a growing list of restaurants destined to be the envy of the casual dining business.', 'No returns and no refunds on gift cards.']","['Some have a gift for great food. Others would love to get one from you. So purchase a Ruby Tuesday gift card and reward your friends and family with fresh, delicious Ruby Tuesday selections. From our Fresh Garden Bar to Americas best burger, from affordable lunch combos to signature entrees, the Ruby Tuesday menu is full of variety and value.']",25.0,4.8,866,146,"I love buying gift cards on sale. I paid 40 and it is a $50. I give them to my kids as a thank you. They won't take money so I say someone gave them to me and Dad won't go out to eat. It works every time. Try it. They always smile. [SEP] fast delivery and card worked [SEP] perfect, great value. [SEP] It's a gift card... [SEP] Always a good choice [SEP] Card magnetic stripe did not work.  RT took 13 minutes to enter manually.  The $13.99 Prime Hamburger was not worth the price.  My worst Ruby Tuesday experience. It was also Ruby Tuesday ToGo!  Next time I 'll stick to their very good salad bar. [SEP] I wish I knew they'd be closing nearly all their Long Island locations right after I purchased!! [SEP] Safe gift cards and had all the money on it. People love gift cards for Xmas and I had to use my amazon card to do shopping as I was not exactly rich. It was very helpful to be able to get it and have it mailed to your door! [SEP] Ruby Tuesday has a great selection plus salad bar [SEP] Yesterday, I used one without flashing my cash in public. When traveling it is wise to limit the number of times a traveler pulls out a wallet.",3,True
Amazon.com Gift Card in a Gift Box (Various Thank You Designs),"['Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift amount may not be printed on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier']","[""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""]",,4.9,5017,378,"Great [SEP] it's a gift card in a box. Arrived quickly, on time, and worked well as a teacher gift. [SEP] Sure - it's a gift card.  It's one of many styles Amazon offers...  There are boxes with bows, boxes with dots, boxes with logos....  Buy them, give them. [SEP] Always welcomed as a thank you gift [SEP] I buy tons of Amazon gift cards as presents -- for teachers, nieces, nephews, etc.  I always choose an actual gift card (instead of an e-gift card), because you can get a gift card box for free.  So I've been through lots of these Amazon gift cards boxes.  Amazon has GREAT boxes for Christmas.  I just wish they had the same quality and variety for other occasions.  I mean, it's free, so I won't complain too much.  But Amazon could do better. [SEP] The gc was received when promised, but I did not receive the gift message that was suppose to be with the card [SEP] Great way to say think you.  Elegant and timeless. [SEP] Great gift item. Pictures look like the real item. [SEP] Loved the packaging and how easy it makes gift giving! [SEP] SO BEAUTIFUL BOX!",3,True
"Brinker Gift Cards, Multipack of 3","['Contains 3 plastic gift cards in your choice of design.', 'Give the gift of flavor. Brinker is dedicated to serving the world a great taste of life.', ""Redeem at retail location nationwide including Chili's Grill & Bar, On The Border, and Maggiano's Little Italy."", 'No returns and no refunds on gift cards.']",[],30.0,4.8,407,240,"Perfect gift for Teachers, Letter Carriers, Sanitation Engineers, etc. When you have a lot of gifts to give, this won't break the budget. The restaurants listed all have meals for less than $10, so it's definitely usable. [SEP] NOT ENOUGH LOCATIONS THAT ACCEPT. [SEP] Great gift pack for teacher appreciation week. [SEP] Great gift for people that you do not know very well. Good selection of restaurants. [SEP] Why does it show 3$15.00 cards for $30.00 but when I checked out it said 3 for $30.00 yet the cards say $15.00 x 3 ==45.00  all day long [SEP] Great gift for my Dad...easy to use and convenient! [SEP] Showed up in a pre-packaged lot of 3 - $10 cards. Its a gift card. Nothing to see here. Keep on moving! [SEP] Great gift for family members that I have trouble shopping for.  Would recommend to others looking for an easy gift. [SEP] sometimes you need to shop when stores are closed, and when it comes to gift cards, that can be hard.  i am so glad amazon has what they do.  and man the food at this place is amazing. [SEP] Love the product!  Arrived on time.",3,True
Boston Market Gift Card,"['Your Boston Market gift card may only be used to make purchases at Boston Market restaurants.', 'Redemption: Instore and Online', 'No returns and no refunds on gift cards.']","['Boston Market creates fresh, delicious home style meals - just like you would prepare at home if you had the time; without all the hassle of preparation and clean-up. The Boston Market menu features rotisserie roasted chicken, home style entrees, sandwiches, salads, soups, sides & desserts.']",50.0,4.8,431,208,"What can I say, love Boston Market. [SEP] Boston Market, please don't ever go away. Got this on a lighning deal for $20 bucks! Yahoo [SEP] I received the gift card the next day!!! My parents enjoyed the ease of using it, instead of their $$$ LOL [SEP] just what we needed [SEP] It's a gift card. What can I say. I love Boston Market chicken so I bought this gift card. [SEP] These Boston Market gift cards are great. You can use them at Boston Market. If you buy a $25 gift card you can use it for $25 worth of rotisserie chicken and other stuff... at Boston Market. But you can't use it anywhere else because it's only good at Boston Market... lol [SEP] this gift card was a little something extra for my mom for mothers' day. she loves boston market  and was thrilled to receive this gift card . she loves their food. ...thank you so much for making my shopping easy. she wanted another one so  I bought it for her...wish the gift card came in 50 75 100 . consider that boston market!!!! [SEP] Not much to say. It's a gift card. Gift card arrived quickly, and worked as a gift card should :0) [SEP] perfect. [SEP] Love gift cards!",3,True
Applebee's Gift Cards - In a Gift Box,"[""With Applebee's Gift Cards, it's the taste that counts!"", 'Good for any occasion.', ""Redeemable at Applebee's in the U.S. and Canada."", 'No returns and no refunds on gift cards.']","[""Join your neighbors at Applebee's for delicious food and friendly service that can't be beat. Stop by today to see what's new in the neighborhood.""]",,4.9,444,93,"Great packaging. Makes a good gift! [SEP] my mother in law loves applebees and this was so convenient. [SEP] I buy these cards as gifts for people every year including this one. They arrive quickly with Prime shipping and no one has ever had a problem using them at a restaurant. They make great gifts for your loved ones that like to dine out. The best part is that you can buy them in various amounts and with different themes (like Happy Birthday) easily through Amazon. [SEP] Always the best gify [SEP] Good value, considering it's a $50 gift card and you get a little cheap gift box for free with free delivery to your door.<br />It's just a regular cheaply made paper box. Nothing like the amazon gift card that arrives in a tin gift box, can't beat that!<br /><br />4 stars, because a gift message written with my order was not attached and the recipient just got a gift card with no invoice or message. [SEP] Great [SEP] love it [SEP] Great [SEP] It got there early and worked fine. I will continue to purchase these as gifts for far away friends and family. [SEP] My grandparents live in an area where finding gift certificates to send them from afar can be a challenge. I was happy to see that Amazon had a certificate for Applebee's as that is a place they eat at, and I was able to send it with easy Prime shipping to them and take care of a gift.<br /><br />I cannot speak for the menu or food quality of the actual restaurant as I don't eat there myself, but as an easy, quick gift in a nice box, it did it's job well.",3,True
Buffalo Wild Wings Gift Cards - In a Gift Box,"['Buffalo Wild Wings is a sports bar featuring everything from wings to appetizers to salads to burgers, with a wide variety of signature sauces and seasonings.', 'Stop in with your gift card and purchase food, product, beverage or alcohol (where permitted by law) at any participating Buffalo Wild Wings in the US.', 'Not redeemable online.', 'No returns and no refunds on gift cards.']",['Buffalo Wild Wings is a sports bar featuring everything from wings to appetizers to salads to burgers with a wide variety of signature sauces and seasonings. All served in a relaxed atmosphere where people like to hang out with friends and watch their favorite games on our many big-screen TVs.'],,4.5,103,369,"Good product. [SEP] It sounds lazy, but getting gift cards through amazon was great for stocking-stuffer type gifts, rather than driving out to all the different establishments (yes, I realize some stores also sell gift cards). [SEP] Showed up on time and with full balance in a nice box. Very happy!! [SEP] son in law loves the place, and is grateful for the card [SEP] Purchased as a gift. [SEP] Perfect gift for my brother. [SEP] Hello??? Its BWs! [SEP] Gift card with a free box. Boom, Christmas/ Birthday present. Doesn't get any better than that. OH and did I mention it arrives really fast? Well it does. [SEP] Awesome [SEP] It is exactly what is described and it comes in a nice box. Easier than fighting lines at Walmart.",3,True
Amazon.com $50 Gift Card in a Black Gift Box (Classic Black Card Design),"['Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier']","[""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside a tin Gift Box.""]",,4.8,1906,35,"great buy [SEP] Step son loves amazon and this was nice sleek packaging. [SEP] Great gift for me [SEP] I can't believe how fast this ships. It is just a gift card, so not much to say about it. But if you forget to get someone a give and need to order something fast, this is a great option. [SEP] got it the next day so that was great, not much to say on a gift card. [SEP] this was a gift-how do I know? [SEP] It's a giftcard. Essentially it is cash. 10/10 would exchange for goods and services [SEP] Easy to buy, easy to use. If you can't decide on a gift for someone, don't give it any more thought. This is the perfect gift that anyone will appreciate. [SEP] Not much to say...it's a gift card [SEP] It's gift card",3,True
Amazon.com Gift Card in an Easter Egg Reveal (Classic Black Card Design),[],"[""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""]",,4.9,964,268,What's not to like... it's a gift card [SEP] It was the perfect gift for my son at Easter time. He thought the card was really &#34;cute&#34;. [SEP] Nice Easter gift [SEP] Love this for an Easter gift.  So cute.  Better than just buying s gift card.  Love the Easter egg card idea. [SEP] Cute card with a great gift of a gift card! [SEP] No money on card [SEP] gift card [SEP] Quality card [SEP] Great gift for Easter and the Spring. Gift cards are perfect for all ages. [SEP] Made a terrific gift for a friend that was such a great help to through some health issues.,3,True
Dave & Busters Gift Card,"[""Dave & Buster's is the 1 & only place to have it all- great food, cool drinks, and 100's of games."", 'The new mix of fun.', ""Redeemable at Dave & Buster's locations nationwide"", 'No returns and no refunds on gift cards.']",[],25.0,4.9,1520,236,"Kids love this [SEP] Worked without a hitch [SEP] Gift [SEP] Great way to get gift cards.  It arrived the next day and I did not have to go to a super crowded mall to purchase it. [SEP] Yup. It's a gift card. Basically what you expect. [SEP] Not much to say, its a gift card [SEP] good gift for family [SEP] Great gift idea! Got $100 worth for my boyfriend. His kids will love this. Prime service too! [SEP] Ordered this as a gift via Amazon since I don't have a D&B nearby. It arrived quickly and the little boy that got it loved it. [SEP] A Christmas gift for my 12 yo grandson--he requested it.",3,True
Jo-Ann Stores Gift Card,"['Redemption: Instore and Online', 'No returns and no refunds on gift cards.']","['Be inspired at Jo-Ann! Where sewers and crafters shop, discover and save.']",40.0,4.9,3837,147,I love the gift cards. My granddaughter who lives in another state wanted me to send her fabric. Not knowing what she liked and what was the project she was intending the fabric for. I thought it was easier to send her a gift card and she could go to Joanns and purchase what she liked. Plus I figured I would have spent shipping charges for fabric I sent. So I could increase the amount of the card. [SEP] Great. Bought two for my wife. She loves shopping at Joanne's [SEP] It’s a gift card. Love it!! [SEP] Greatly appreciated by receiver [SEP] Everyone loves gift cards. Buy it [SEP] Grandma was happy! [SEP] Christmas gift.  Was a hit! [SEP] great product [SEP] 👍 [SEP] A+,3,True
Amazon.com Gift Card in a Gift Bag,"['Gift Card is affixed inside a gift bag', 'Gift amount may not be printed on Gift Cards', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier']",[],,4.9,3446,135,"I liked this particular option--and so did the receiver.  Thank you, Amazon, for all the options you are providing for gift cards. [SEP] Really nice gift bag for the gift card ! So pretty! [SEP] It's adorable. It makes the gift a little more thoughtful and meaningful🥰 [SEP] Great Gift Package. I hung these on my christmas tree, also very decorative.... well done! [SEP] My daughter like very much. I love that it came with a beautiful matching gift bag. You need to make more like that. Get a variety of cards & matching gift bags. [SEP] This gift card is so cute and the bag is adorable and reusable. [SEP] I put this as a secret gift under the tree. [SEP] You just can't beat a gift card. [SEP] I bought this to gift to my concierge for the holidays, and the size is perfect to add a few chocolates and/or other treats inside. The gift card is fastened to the top flap, leaving the bag completely empty for you to fill with other goodies.<br /><br />I don’t like that the snowflakes on the front of the bag are decorated with glitter. Glitter is messy and it will get on your hands if you touch it. Speaking from experience. [SEP] Very convenient as. I didn't have to wrap it.",3,True
Rue 21 Gift Card,"['Spend less. Get More.', 'rue21 offers a broad assortment of the newest emerging fashion trends in apparel and accessories for girls and guys.', 'Gift card may be used or applied for purchase at any rue21 store.', 'No returns and no refunds on gift cards.']","['rue21 offers a broad assortment of the newest emerging fashion trends in apparel and accessories for girls and guys. Using a competitive pricing strategy, rue21 makes a specific, unique statement by offering fashion at a value. Wide selections of styles are always available for the fashion-conscious customer.']",25.0,4.8,1028,169,"fast delivery and card worked [SEP] Wonder gift for my daughter came quickly she was able to use it without any problem [SEP] This gift card was a Christmas gift for a nephew.  I had never heard of the company before he asked for this and I am still not sure what they sell, but he was very happy with it. [SEP] I tried to use this card at Rue 21 and they said it had zero balance even though it had never been used before and should have had $25 on it. I called the number on the back and entered my card number and it also said zero balance so I chose to speak with a customer service representative and they said the card had a balance of $25. They told me next time I tried to use it to have the cashier call the number on the back and they would clarify everything but I think this is going to be more of a hassle than it's worth. I'm very disappointed because this is my son's favorite store. [SEP] GREAT IDEA FOR CHRISTMAS.  THANK YOU! [SEP] good [SEP] Not much to hate about a gift card that works the way it's suppose to.  I bought it for my niece and she loved it.  Arrived pretty fast. [SEP] Love it [SEP] I'm not a fan of Rue 21 but my granddaughter loves the store. [SEP] It's a gift card, what can I say?",3,True
Amazon.com $20 Gift Card in a Green Snowman Tag,"['Gift Card is affixed inside a gift tag', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier']",[],,4.8,161,280,"Great  small xmas gift [SEP] Nice gift for our postman plus you don't have to pay that extra charge to make it work. Thanks Amazon [SEP] It's a gift card and cute for Christmas. [SEP] Cute tag [SEP] Super cute way to say thank you during the holiday season! Gift card comes in the super cute tag. Perfect for any winter gift giving occasion! [SEP] I gave this to my younger brother as a Christmas present. [SEP] Came ready to gift! [SEP] It's a gift card. What more do you want? I'm only leaving the review so that it will stop asking me to review this item. [SEP] Perfect gift for teen you hardly know, but have to buy something for! No one says not to a $20 Amazon gift card! [SEP] Cute gift card",3,True
"Red Robin Gift Cards, Multipack of 3","['Contains 3 plastic gift cards in your choice of design.', 'Red Robin. Three Time the Yummm.', 'Red Robin Gourmet Burgers, Inc., is a casual dining restaurant chain famous for serving gourmet burgers with Bottomless Steak Fries, and signature Mad Mixology Beverages.', 'No returns and no refunds on gift cards.']","['Red Robin Gourmet Burgers, Inc., is a casual dining restaurant chain specializing in over two dozen different types of delicious gourmet burgers. Red Robin also has a large selection of appetizers, side dishes, salads, desserts and its signature Mad Mixology specialty beverages. Red Robin Gift Cards are redeemable at 400+ Red Robin restaurants located across the United States including corporate-owned locations.']",45.0,4.8,405,134,"Arrived as stated a good gift for a person who could extend for his family also. [SEP] Good product. [SEP] Product exactly as described!  I couldn’t be more happy with this purchase. It was just the amount I was looking for in a gift card, and left the option available for me to go alone, or take a friend. The breakdown of three $15 gift cards allowed the flexibility I need in my life. I love Red Robbin’s fries the most. If you haven’t ordered them with the garlic on top, or side of ranch... you haven’t lived.  The variety of burgers cooked just the way I like them is fantastic. Highly recommend this purchase! [SEP] Always a great gift option. Keep these on hand for last minute gifts or employee incentives [SEP] Nothing not to like about Red Robin. [SEP] Red Robin gifts cards, need I say more? Delicious burgers and fries. [SEP] These were a great deal and I was able to use them as stocking stuffers! [SEP] Discounted gift cards! What's not to like? The 3 pack of smaller increments was great for stockings! [SEP] These were for the grandchildren and they lover them……Christmas gifts……stocking stuffers. [SEP] Convenience and enjoyed by all",3,True
App Store & iTunes Gift Cards,"['Available in $25, $50, and $100 denominations', 'Gift cards delivered by mail', 'Redemption: Online', 'No returns and no refunds on gift cards', 'Compatible with iTunes for Mac or Windows', 'Good for US iTunes Store only', 'Card cannot be used for any payments outside of the U.S. iTunes Store, including taxes']","['Perfect for anyone who enjoys apps, games, music, movies, TV shows, books, and more. \xa0Use on the App Store, iTunes Store, iBooks Store, and toward an Apple Music membership. Enjoy on your iPhone, iPad, iPod touch, Apple TV, Mac, or PC.']",,4.8,7395,260,"Not sure how to elaborate on this.  App Store gift card.  However, I got a great deal on it and had fun buying things I would not normally have bought. [SEP] Some people report problems with using the card. I did not, even though Amazon thought I would. Great deal. [SEP] Santa is tickled pink...ho ho ho [SEP] I loved getting the 100 card for 85.00 that was a great deal. [SEP] I always grab these when they're on sale. You can occasionally buy these for $80. It's great for my mobile game in-app purchases and paying my Netflix monthly bills. [SEP] Awesome! [SEP] It was a great gift card! [SEP] Great price. The only draw back was that it was in a $100 card instead of four 25 dollar cards but it will do, can't beat the price. [SEP] Beware of dud cards. Sometimes they are rejected as used. [SEP] What's not to love.  $100 for $85.  I use this for a discount on my HBO NOW subscription.",3,True
Amazon.com $25 Gift Card- Pack of 5 Cards,"['Pack of 5 Card only Amazon Gift Cards', 'Gift amount may not be printed on Gift Cards', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier']",[],125.0,4.8,2019,320,"Great Christmas Gifts! [SEP] Nice to purchase and have a set of these festive Amazon gift cards around for the holidays.  Thanks, Amazon, for packaging these together [SEP] I bought these for my great grandchildren.  They can buy alsmost anything they want. They loved them. [SEP] Came as expected- easy Christmas shopping accomplished! [SEP] EZ Way get out shopping. [SEP] I keep these on hand for unexpected happenings and for birthdays and holiday. [SEP] GREAT Christmas gifts! [SEP] I bought this pack of gift cards as Christmas presents and none of the gift cards worked. It was extremely embarrassing to receive messages from the gift receivers that their gift card did not work.! I do not understand how Amazon can send gift cards the do not work when you bought them with the money to load them with. Super disappointed. Will not order Amazon gift cards again. [SEP] Great sock stuffer<br />And Christmas color [SEP] Perfect gift and cane super fast",3,True
Amazon.com Gift Card in a From All of Us Pop-Up Box,[],"[""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""]",,4.8,1045,127,Good gift [SEP] Nice animal gift card design. After open it looks a surprise list of cats and dogs come out. Good 3D design. [SEP] This adorable gift card is perfect for any animal lovers in your life. [SEP] So adorable for a gift card. Sent it to our dog sitter. [SEP] Really cute!Has cats and dogs on it! [SEP] This was a gift and the person loved it. [SEP] Love it! Arrived quickly and in great condition. The animals popped up just like they were supposed to. Great gift idea! [SEP] Best ever! [SEP] Was cute. [SEP] Recipient very happy.,3,True
Amazon.com Gift Card in a Polka Dot Reveal (Classic Black Card Design),"['Gift Card is affixed inside a reveal product', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift amount may not be printed on Gift Cards', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier']","[""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""]",,4.9,8181,106,"Great products! Very fast shipping! [SEP] Birthday gift for my granddaughter.  She loved it. [SEP] Its a cute way to give a gift card [SEP] Cute presentation of a gift card.  Made a nice birthday gift and was different than the normal card holder.<br /><br />Definitely recommend. [SEP] Always glad there are gift certificates available.  There are times when it is easier to buy a gift certificate then to buy the person an individual gift. [SEP] I love Amazon’s reveal gift card holders! They keep coming out with new ones. Adorable. [SEP] I loved this style of gift card for any woman young or old. Its adorable but mine didn't stay inside the purse holder, it kept sliding out but it was still adorable! AND who doesn't love an Amazon gift card?!!! [SEP] How adorable!!!! What a great gift Idea!!!!! Will use this again!!! [SEP] Perfect packaging for a gift card [SEP] Perfect gift for our daughter in law, and I loved the cute packaging!",3,True
Starbucks $10 Gift Cards (4-Pack),"['This item contains 4 separate $10 plastic gift cards', 'Starbucks Cards redeemable at most SB locations', 'It’s a great way to treat a friend. It’s a convenient way to pre-pay for your own regular purchases.', 'No returns and no refunds on gift cards.']",[],40.0,4.9,13066,4,"I bought this pack of Starbucks Gift cards in 2019. Ive given them to friends and I gave 2 to my daughter.<br />My daughter used one recently and it had $6.52 on the card not $10.00. She had the cashier check the balance of the other card and it had $5.32 on it! She had forgotten that she had these gift cards, so yes, 2 years later decided to use the when she found them! Do they decline in value? And then both had random amounts on them! I'm embarrassed now to have given them as gifts! Friends receiving the gift card aren't going to tell you that weren't able to cover their order with the card you gave them!!! [SEP] I'm happy they did not cost me more than their face value to buy. I gave them out as a nice thank you to those who helped me with small things around my house. I sent them in the mail as a surprise, knowing money or gifts was not necessary. I recommend them. [SEP] This was a gift for gal at spa- she loves her Starbucks [SEP] Love having these on hand !  Perfect for spouting up and putting in cards, baskets when I need a quick gift ! Teachers love coffee and it’s always nice to let them know how appreciated they are ! [SEP] Starbucks gift card is one of those gift card for people are coffee and tea lovers like myself. [SEP] Soon in the tip season and these cards are great gift! [SEP] All the kiddos loved them [SEP] Gift cards worked. [SEP] excellent [SEP] This is an original gift to give with Starbux multiple cards.  The receiver can keep some in the car, their wallet or give them to family members. I like to give some to the mail lady for delivering all of those Amazon packages in the snow and ice.",3,True
Sephora Gift Card - In a Gift Box,"['Sephora offers a vast and diverse selection of prestige beauty products online and in our 250 stores nationwide.', 'From classic brands like Clinique, Bare Essentials, Dior and Philosophy to hard-to-find brands like MAKE UP FOR EVER and Fresh, you have easy access to over 13,000 products and more than 200 brands.', 'Card is redeemable for merchandise sold at Sephora stores, on online, or at Sephora inside JCPenney stores.', 'No returns and no refunds on gift cards.']","['Sephora offers a vast and diverse selection of prestige beauty products including makeup, skincare, and fragrance online and in our 250 stores nationwide. From classic brands like Clinique, Bare Escentuals, Dior and Philosophy to hard-to-find brands like MAKE UP FOR EVER and Fresh, you have easy access to over 13,000 products and more than 200 brands.']",,4.7,82,391,"Beautiful box to present as a gift! :-) [SEP] Gift Card. What can you say but Thanks [SEP] Got this for my girlfriend.  She loved the small box it came in haha. [SEP] Receipient loved it. [SEP] The box the gift card came in was sturdy and of good quality. Bought as a gift for someone who had it on their wish list. Was easy to purchase and arrived quickly. [SEP] My daughter was ecstatic when she found this in her stocking. [SEP] It's a gift card, thus not much could go wrong... [SEP] Awesome gift for your loved ones, It came fast and was ready to use immediately. Will definitely by again when I need to. [SEP] Nicely packaged. My niece was so excited when she opened it. [SEP] It is a gift card.",3,True
